baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
FBgn0029770	0.223830229459867	0.738258329420944	3.36328691104335	0.219505010707493	0.826256677060855	NA	CG4151
FBgn0029771	215.015397462148	0.255308484979995	0.158719190729173	1.6085546039334	0.107713767358665	0.419701393561078	CG12730
FBgn0029778	446.001002280528	-0.243054270873318	0.14600929729042	-1.6646492749696	0.0959827485021967	0.399704738211359	RhoGAP5A
FBgn0029783	208.28923445453	-0.0585581504554665	0.144027917513085	-0.406574999254201	0.684320162445972	0.877915344327495	Sirt4
FBgn0029785	10400.8942989606	0.1014651716521	0.0654227287124119	1.55091622818309	0.120921760857523	0.442945679187867	RpL35
FBgn0029789	992.607981760885	-0.0385427594899248	0.083258862018158	-0.462926811100528	0.643416828881012	0.85926082402231	PGAP1
FBgn0029791	60.312452083529	0.136074543729626	0.253109900276061	0.537610514567832	0.590845969646452	0.83415426982616	CG4096
FBgn0029795	54.0267802951587	-0.52997902808814	0.207731611711171	-2.551268069999	0.0107331734917354	0.133994800133048	CG15773
FBgn0029798	760.592609074674	0.0452921443110524	0.0837859256256606	0.540569838822441	0.588804111541395	0.833799864867595	CG4078
FBgn0029799	24.8784703878876	-0.315470575987709	0.28878544195326	-1.09240470660141	0.274655255177006	0.627425121194775	CG15772
FBgn0029800	516.95438745067	-0.198335776763043	0.109604549270931	-1.80955788863086	0.0703643753722407	0.355823438929861	lin-52
FBgn0029801	3203.29483601976	-0.0336693934332214	0.0654526941695602	-0.514408060056295	0.606966725228179	0.841152724384661	CG15771
FBgn0029804	331.148111677752	0.56876952933384	0.188199352828162	3.02216517106284	0.00250973563545911	0.050617755268947	CG3097
FBgn0029807	0	NA	NA	NA	NA	NA	CG3108
FBgn0029809	0.0985197733850993	0	3.95087700848185	0	1	NA	CG15767
FBgn0029810	248.818522844115	0.393555727825921	0.149174801785105	2.63821854037293	0.00833428527992324	0.114963476613863	CG12239
FBgn0029811	0.0734548231558798	0	3.95087700848185	0	1	NA	Cpr5C
FBgn0029812	0	NA	NA	NA	NA	NA	Prosbeta2R1
FBgn0029813	29.4987577783498	-0.174457274376044	0.24672396086769	-0.707094980813801	0.479507454887993	0.777635781540824	CG15766
FBgn0029814	196.509490193476	0.0943552854280626	0.156074977044253	0.604551012692503	0.545477364379643	0.812177360245531	CG15765
FBgn0029816	0	NA	NA	NA	NA	NA	CG12729
FBgn0029817	0.205041331419962	0	3.9508770084791	0	1	NA	CG15764
FBgn0029818	1423.71039612875	-0.0800450694306467	0.0600035913278431	-1.33400464304382	0.18220233487703	0.531250061937314	GAA1
FBgn0029819	1318.74451553217	-0.0227597488286266	0.0694565426986639	-0.327683295832467	0.743151134667414	0.902811778199563	Usp30
FBgn0029820	1386.72072297395	0.1654076622847	0.0827305482166334	1.99935411828256	0.0455700525133506	0.290648635552108	CG16721
FBgn0029821	1159.13823004696	0.0803480702624577	0.171181013069073	0.469374896327062	0.638801688874272	0.857078082294157	CG4020
FBgn0029822	1761.15993855638	-0.164563185754845	0.0935237058340178	-1.75958794925113	0.0784776962385696	0.368153738874241	CG12236
FBgn0029823	3126.2509426904	-0.0453011997898033	0.142283888369786	-0.318386011999255	0.750192147473277	0.906593649055264	Shmt
FBgn0029824	725.14752723993	-0.0322141485194949	0.0943558137158551	-0.341411379446159	0.732793909638107	0.898388844577402	CG3726
FBgn0029825	308.780367273687	0.176438177172173	0.132368208817127	1.33293468838828	0.182553237781002	0.531439214065411	CG12728
FBgn0029826	273.147253825913	0.397000571051674	0.123800495607356	3.20677691235417	0.00134231046386724	0.0330885743743569	CG6041
FBgn0029827	208.269695275431	0.344216649562407	0.200414761846317	1.71752143600261	0.08588394122596	0.382748723258349	CG6048
FBgn0029828	638.487600357138	0.0895670111699781	0.160113762173585	0.559396081599004	0.575891434991327	0.825684510686812	CG6067
FBgn0029830	149.840245706598	0.177936783912025	0.106963716386622	1.66352469718676	0.0962074513677745	0.399704738211359	Grip
FBgn0029831	1392.18950837816	0.373700292290435	0.254639598052639	1.46756551278086	0.142222281620704	0.475095966585608	CG5966
FBgn0029833	829.699891729555	-0.248552482887132	0.130484864540784	-1.90483765118555	0.0568011779610623	0.321282116551877	MCTS1
FBgn0029834	113.675699751534	0.10911424084677	0.181812735568877	0.600146301662313	0.548408737153155	0.813217973512111	CG5937
FBgn0029835	285.485867006796	-0.122771968327249	0.219810115420104	-0.558536480873985	0.576478100592167	0.825906096586597	CG5921
FBgn0029836	0.442715986926964	-0.218222829334656	1.78059368588707	-0.122556218784938	0.90245852534702	NA	CG5928
FBgn0029837	41.8231706840363	-0.0328248084276773	0.306515682539799	-0.107090143498335	0.91471746654845	0.973148407368579	Tsp5D
FBgn0029838	430.444584275469	-0.367706445198717	0.185140835758866	-1.9860904467215	0.0470232818568206	0.295837308615058	CG4666
FBgn0029839	30.6587148050638	0.369482282015503	0.270359503139788	1.36663323361881	0.171740294904582	0.519147718476524	CG4660
FBgn0029840	2001.19668928814	-0.109666419566624	0.0990940112305983	-1.10669068902078	0.26842768236034	0.620809979596863	raptor
FBgn0029843	184.5349922359	0.11916521827461	0.110621460850362	1.07723417642987	0.281375660536631	0.632812969177314	Nep1
FBgn0029848	68.8441026612225	0.447003603114318	0.182836806560932	2.44482285335339	0.0144923305139821	0.159143498159756	Btnd
FBgn0029849	908.676315480906	0.0176556769021394	0.0627986547279445	0.281147374551685	0.778597366272948	0.919720837874723	Efr
FBgn0029851	31.3424544829495	-0.301919583551031	0.235533999331528	-1.28185138624535	0.199894784150991	0.552943294025131	CG14445
FBgn0029853	307.237658089599	-0.0667221947290506	0.094399717333301	-0.70680502668744	0.47968765035999	0.777716735182214	CG3781
FBgn0029854	583.132942387365	0.117928519749562	0.0885147532796985	1.33230354692306	0.182760462091754	0.531439214065411	CG3566
FBgn0029856	83.1015768444995	0.104794371880611	0.174421146022913	0.600812311294207	0.547965003248239	0.813217973512111	CG11700
FBgn0029857	558.243920940087	-0.297219325647605	0.146155122245242	-2.03358815675911	0.0419931369257437	0.281324701440128	wuho
FBgn0029858	291.082810427652	-0.073470510508252	0.0899194312835149	-0.817070453621981	0.413888166774767	0.735436826264752	mldr
FBgn0029859	5.04799475859935	0.963217659384103	0.656906390672362	1.46629363492449	0.142568308774826	0.475143966209676	CG15892
FBgn0029860	262.684330338462	-0.0460108986168977	0.0864632070507629	-0.532144251714888	0.594626090670689	0.835489278209813	CG15891
FBgn0029861	1380.16825769698	-0.235065541364034	0.124947046888926	-1.8813213054407	0.0599282245207729	0.330318666108546	CG3815
FBgn0029863	135.244271311305	-0.261699694095668	0.139656480268097	-1.87388149546147	0.0609467604882117	0.33368743055988	CG3823
FBgn0029864	64.5884358086139	-0.1177276401911	0.192489271165528	-0.611606244224712	0.540798305788416	0.809644587485768	CG15894
FBgn0029866	783.393050541001	-0.0859955612205853	0.0923540723315773	-0.93115072296798	0.351775603730154	0.691966364144197	CG3842
FBgn0029867	1743.17678253699	0.0352583508794392	0.0798055188792635	0.441803416287299	0.658631466222448	0.86568334779102	CG3847
FBgn0029868	1285.83027564038	-0.0119774792801946	0.0878933530462965	-0.136272867800204	0.891605572130256	0.966185787892042	ND-B16.6
FBgn0029870	5328.67313398681	-0.0137005909044003	0.0503989431779924	-0.271842821307073	0.785742877954897	0.922024893370986	Marf
FBgn0029873	1015.36213199545	-0.212593382560947	0.142532094931603	-1.49154744875507	0.135817823491828	0.466655050640058	CG3918
FBgn0029874	478.620123733623	-0.0848199268947167	0.0740762766824592	-1.14503496521986	0.252194673587422	0.606235006553602	CG3342
FBgn0029877	1.65634912884551	0.659506479439634	0.99806997244165	0.660781806536305	0.508752251971833	NA	CG17717
FBgn0029878	1003.86212915282	-0.0560620907696654	0.130168607843695	-0.430688256549414	0.666695058772719	0.86984019613706	Pat1
FBgn0029879	2607.87779000428	-0.196367129376886	0.101267208906401	-1.93909886030714	0.0524893014616232	0.312966725232265	APC7
FBgn0029880	0.583681960425596	-2.68313487300497	1.62141563055804	-1.65481004526983	0.0979630356898932	NA	CG14443
FBgn0029881	1303.76208407383	0.0455604329692876	0.122283456639551	0.372580512698326	0.70946067880364	0.8900856230655	pigs
FBgn0029882	1749.28648670261	-0.0669376355423401	0.0982157423698835	-0.681536726467443	0.495531936108708	0.786477627647898	CG3226
FBgn0029885	664.902526416543	-0.134728930490448	0.0740365113527336	-1.81976335768383	0.0687950500943193	0.353210162322883	CG3224
FBgn0029887	1038.34033440598	0.169042491238903	0.057101657682796	2.9603780012473	0.00307261789021172	0.0581177760441645	CG3198
FBgn0029888	898.96811072516	-0.0756886385097227	0.0905102561186706	-0.836243777837565	0.403017774884429	0.728152559873615	ND-ASHI
FBgn0029890	6.1238186838801	0.0662865230849077	0.699542210282972	0.0947570026662066	0.924507840038826	0.976404243635173	CG4095
FBgn0029891	3340.48864488812	-0.0008237830499989	0.0498542786116297	-0.0165238184753662	0.986816500285332	0.994748193204018	Pink1
FBgn0029892	162.028229706002	-0.0216483318886758	0.115113850188966	-0.188060184357823	0.850829472435389	0.950831570435336	CG3184
FBgn0029893	3648.98312450879	-0.169884696970859	0.0853511117529288	-1.99042160648868	0.0465445117339621	0.293940830600251	CG14442
FBgn0029894	641.52983625833	-0.0523708790745461	0.0896909549571064	-0.583903684597759	0.559285114074286	0.818589875416292	CG14440
FBgn0029895	563.733998621218	-0.0036288954207673	0.122695470513076	-0.0295764416208059	0.976404853955604	0.992959560343822	CG14441
FBgn0029896	7411.37948276744	0.397241005222728	0.116498385683602	3.40984128571184	0.000650006944556369	0.0202988972216445	CG3168
FBgn0029897	7238.42228956184	-0.282335300210091	0.344554009827658	-0.819422477048842	0.412545415200059	0.734699363057081	RpL17
FBgn0029898	422.370986491516	0.680218043268859	0.287528471885136	2.36574151703695	0.0179940025186237	0.179197795210062	CG14439
FBgn0029899	4159.79595703424	0.104156411718688	0.107445399878282	0.969389213839589	0.332351031915289	0.678789056169143	CG14438
FBgn0029903	3891.6364998397	0.0155512563859726	0.0615858015806978	0.252513663650139	0.800644054163712	0.929777375440498	pod1
FBgn0029905	1410.72214325106	-0.183996655103936	0.144838928073732	-1.27035360970271	0.20395869993985	0.557340568555162	Nf-YC
FBgn0029906	277.213131737807	-0.160081879696972	0.0818256080103914	-1.95637873752973	0.0504205550042217	0.306816280137118	xit
FBgn0029907	3.39383330171884	-0.290016723484412	0.643860064318373	-0.450434402685684	0.652397243437256	NA	Atx-1
FBgn0029909	2.69917462817726	1.46484302494634	0.871054132590813	1.68169000081476	0.0926289679982174	NA	mAChR-C
FBgn0029911	1402.43730718603	-0.0848924933487394	0.0543757927167229	-1.56121849645479	0.118472206271229	0.440968376295811	CG14435
FBgn0029912	1119.37107328046	-0.0663174801410904	0.154911213244762	-0.428099933839572	0.668578364952811	0.870590732255133	CG4557
FBgn0029913	244.194829221377	-0.0661137341688885	0.0936507319559384	-0.70596067738151	0.480212591711115	0.777716735182214	Cht11
FBgn0029914	737.128198600673	-0.118379830744715	0.0736664510034707	-1.60697073270352	0.108060788494752	0.42059186282186	CG4558
FBgn0029915	548.131786653743	-0.079428520422043	0.113354626368541	-0.700708237207745	0.483485114395831	0.778570429002105	CG14434
FBgn0029920	0.412401779347813	-0.713658344724523	1.79673048907973	-0.397198327218263	0.691221215641872	NA	NA
FBgn0029922	70.0944309323454	-0.0725197397508083	0.194466344957591	-0.372916659520819	0.709210472466677	0.889981418960364	CG14431
FBgn0029924	1170.7919572958	-0.236087871720337	0.111868751822392	-2.11040051734161	0.0348238719538783	0.257776905435953	CG4586
FBgn0029925	542.655852854198	0.0049299830813154	0.0920852590654665	0.053537158187398	0.957303925135892	0.987468643759416	CG3040
FBgn0029928	115.141447794253	-0.0556008563313669	0.152164380010101	-0.36539994660824	0.714812881094196	0.891964394267008	CG3032
FBgn0029929	876.443244689835	-0.12456945523165	0.0780338397736368	-1.59635173141557	0.110410286337662	0.425691216223663	CG4593
FBgn0029930	46.9836496578592	0.185447345357002	0.225594084148122	0.822039930955107	0.41105417107719	0.733708127348397	CG12541
FBgn0029931	0.0932409897140481	0	3.95087700848185	0	1	NA	CG14427
FBgn0029932	597.567155872609	0.272292240904472	0.162864432348522	1.6718950662093	0.0945450158693972	0.398894561803966	CG4607
FBgn0029935	792.705295944318	-0.153789950770369	0.0939403934298004	-1.63710141245356	0.101609281522883	0.409397366226704	CG4615
FBgn0029936	425.939922062047	-0.0932593874004489	0.115099678274517	-0.810248897290765	0.417797139483882	0.737807906079062	CG4617
FBgn0029937	473.72224253348	0.0830729127663013	0.105665572621166	0.786187125149416	0.431757867696589	0.745862514937308	CG8300
FBgn0029939	181.252652078889	-0.0583661844718932	0.164200278325611	-0.355457280992864	0.722247042815287	0.895653626756077	CG9650
FBgn0029940	0.0466204948570241	0	3.95087700848185	0	1	NA	CG1958
FBgn0029941	5676.05889651516	-0.103699556573099	0.0816626944290223	-1.26985225381254	0.204137263413673	0.557565011213301	CG1677
FBgn0029942	547.434850273899	-0.00607593640941692	0.0866142662708127	-0.0701493722803074	0.944074770062786	0.982193883841254	CG2059
FBgn0029943	551.249168859379	-0.0166303820336373	0.0652059751538648	-0.255043836004216	0.798689242221786	0.929128440072078	Atg5
FBgn0029944	1471.99348141955	-0.0102464486574407	0.0816538474399394	-0.125486415872535	0.900138478593886	0.968346068835841	Dok
FBgn0029945	10.1235718951289	-0.177189245220971	0.475968804858253	-0.372270710627222	0.709691303532485	0.890142094454523	CG18155
FBgn0029946	0.171209915992741	-0.46396424149476	3.61227073314158	-0.128441159528276	0.897799860292401	NA	CG15034
FBgn0029947	0.213108210279535	-0.463966256091042	2.81924911768858	-0.164570861503518	0.869281767604974	NA	CG1999
FBgn0029948	85.8876620404287	-0.721627364571714	0.226970022132976	-3.17939504869472	0.00147582802619055	0.0356052818142113	CheA7a
FBgn0029949	0.285352479921311	-0.463966691900153	2.28339610668462	-0.203191505206607	0.838985352209084	NA	CG15035
FBgn0029950	18.9282972626444	-0.4311331898449	0.34314032718445	-1.25643404662592	0.208958644097403	0.562487512890101	CG9657
FBgn0029951	0	NA	NA	NA	NA	NA	CG11369
FBgn0029952	0.117853708901699	0.738253711042866	3.95087700848185	0.186858186032611	0.851771824397845	NA	CG12689
FBgn0029955	4.87880638921483	0.410501485270937	0.585018062232193	0.70169027551838	0.482872338827434	0.778570429002105	CG15478
FBgn0029957	928.793261955512	0.0575009961369752	0.0998028054364821	0.576146090137423	0.564516440383704	0.820614279736114	CG12155
FBgn0029958	1279.65930229227	-0.0499614812399321	0.0908731707333743	-0.549793529121166	0.582460997455139	0.829421744922193	Pdp
FBgn0029959	792.446143442602	0.16380886478445	0.0598209361358699	2.73831998236193	0.00617539585073102	0.091963194799114	Rab39
FBgn0029961	0.104016845713795	0.257358366841836	3.95087700848185	0.0651395541519851	0.94806288763189	NA	Ir7a
FBgn0029962	15.1371312516245	0.0955505492295804	0.346302206404114	0.275916663141553	0.782612075193318	0.921326284002266	CG1402
FBgn0029963	0	NA	NA	NA	NA	NA	CG10920
FBgn0029964	0	NA	NA	NA	NA	NA	CG1409
FBgn0029965	3.30947277470546	-0.691820766452204	0.731654157649182	-0.94555707668639	0.344374545951528	NA	Ir7b
FBgn0029966	130.338431055809	-0.743167057873228	1.0217508828375	-0.727346626615467	0.467013641748758	0.770052749210601	Ir7c
FBgn0029968	0	NA	NA	NA	NA	NA	Ir7g
FBgn0029969	1222.86090618869	-0.107822610505638	0.054467312754215	-1.97958381005852	0.0477503136728295	0.297871267673658	CG10932
FBgn0029970	1039.58174929377	-0.0838519156388221	0.146588510995682	-0.572022425695368	0.567306781913585	0.821932394236787	Nek2
FBgn0029974	51.6486916797234	0.193311483857579	0.180237775236653	1.07253589656086	0.283479399721929	0.634729211025825	dpr14
FBgn0029975	2993.13209098765	-0.148396752819148	0.0640525093012413	-2.31679842738452	0.0205147147530279	0.193843121033713	spidey
FBgn0029976	1771.18344620138	-0.0316294370096985	0.0609757377558543	-0.518721678060578	0.603954842292853	0.839994470345943	snz
FBgn0029977	3.37686816617638	0.517356979477559	0.637209151460155	0.811910780458887	0.41684282808467	NA	hdm
FBgn0029979	5593.87720830534	-0.0521263180616995	0.0740912753668622	-0.70354191912066	0.481718092543141	0.77796043461404	mahe
FBgn0029980	666.637403527527	-0.101857552732991	0.0874324747074135	-1.1649853566864	0.244024920255075	0.596572519303223	CG10778
FBgn0029986	3.52328538582321	-0.808131195929157	0.688773700264737	-1.1732898564776	0.240679588589022	NA	CG15332
FBgn0029987	0.751832425430198	-0.912624731410201	1.96116986935723	-0.465347110247677	0.641682903154581	NA	CG15330
FBgn0029989	0.796249138461662	1.46938446887422	1.5818399558987	0.928908429322997	0.352936544173238	NA	CG15333
FBgn0029990	51669.9463100023	0.139168839210344	0.21684310448327	0.641795087475706	0.521006239732061	0.799758408589566	CG2233
FBgn0029992	1519.70334999883	0.00933344539310595	0.0588179612852224	0.158683592378284	0.873918165758841	0.959191752961788	Upf2
FBgn0029993	1.50932525124962	1.38936914163082	1.18668099292277	1.17080255765185	0.241678149526113	NA	CG1571
FBgn0029994	1147.71066998882	0.111265630919743	0.182090846227261	0.611044614405693	0.541170044863352	0.809644587485768	CG2254
FBgn0029995	1.87913610697748	1.75658509242377	1.17875822587218	1.49019964728055	0.136171749111926	NA	CG2256
FBgn0029996	8237.33379692777	0.00569396393490338	0.0751990280379896	0.0757185841820569	0.939642990398738	0.981679407903086	UbcE2H
FBgn0029997	1250.38725798086	-0.0194041057963101	0.0742407002398337	-0.261367494293903	0.793809121813018	0.92669078471682	CG2258
FBgn0029999	829.924753371927	-0.0672352612740255	0.08767090541069	-0.766905063419447	0.443137962950146	0.753228438540479	CG1575
